genre,mfcc,filename
disco,"[ -6.1924343  65.43897   -19.437319   29.471754   -4.844889   13.162563
  10.767341    4.648278   -3.1807876  11.1445     -3.6692507   1.4819262
  -4.373708   -1.5727859  -1.3384497  -2.520928   -5.7103295  -1.2421978
  -7.388279   -2.019617 ]",disco.00006.wav_segment1
disco,"[-10.967398    63.641785   -16.972588    30.002613    -6.4033256
  14.035809    16.095978     6.609356    -3.4526951   10.932724
  -2.1660845    6.9840627   -4.777446    -0.1332886    2.7010624
  -1.113327    -5.3323812   -4.792902   -10.238414     0.06430209]",disco.00006.wav_segment2
disco,"[-5.2214378e+01  5.7348171e+01 -4.1994948e+00  3.2041397e+01
  6.2788415e+00  1.6076990e+01  3.4767377e+00  2.3031673e+00
 -3.0847663e-01  2.5214171e+00 -1.2356608e+00  1.6544243e+00
  2.2163512e-01 -2.3649000e-03 -1.9089489e+00 -4.1321859e+00
 -9.2754453e-01 -1.0758458e+00 -5.1268965e-01  3.3234928e+00]",disco.00007.wav_segment0
disco,"[-5.57695160e+01  5.65243721e+01 -4.65501070e+00  3.19493866e+01
  5.05568314e+00  1.66947803e+01  2.52998567e+00  3.85912633e+00
  1.83230430e-01  2.74502850e+00  8.21295977e-02 -1.37692854e-01
  4.48182851e-01  1.41727775e-02 -9.09556389e-01 -1.31694281e+00
  1.73259377e+00 -5.13769627e-01 -1.00590205e+00  1.24888790e+00]",disco.00007.wav_segment1
disco,"[-52.691814    54.736443    -9.956158    30.641277     2.3641894
  16.274593     6.250283    -0.4726717   -1.0640469    2.2797673
  -0.47704363   1.3617039    0.76587707  -0.5157863   -2.5920959
  -2.0928965    1.6987876    0.6873912    3.2995667    3.8118644 ]",disco.00007.wav_segment2
disco,"[-32.287937    62.516525   -26.835466    26.79407      7.876549
  10.730989     0.11703838   9.81368     -3.8916147    6.568322
  -2.6776257    0.708195    -0.1339241    3.7607393   -2.8212152
   1.1388823    0.54742855   0.44941783  -1.231008     2.2384202 ]",disco.00008.wav_segment0
disco,"[-42.741398    66.81155    -25.35899     31.484764     9.780998
  11.996326    -4.393311    11.641934    -0.78511566   4.449813
   0.13615152  -0.7502522   -2.8998094    4.287696    -2.6251125
  -1.7125477   -2.2794263    1.6268656   -0.9711734    1.1038831 ]",disco.00008.wav_segment1
disco,"[-22.548132    65.67875    -27.898315    32.567074    -0.39923635
  12.525229    -2.1917772    9.872335    -2.3928998    5.005617
  -8.856146    -2.5220616    2.48767      2.3637183   -3.6093433
   1.8793759   -1.0534936    1.4710695    2.223141     5.23561   ]",disco.00008.wav_segment2
disco,"[-84.34246     65.92119    -14.968043    30.075247    12.18724
   7.59477     -4.7395864    9.233871    -0.19612592  -1.7300906
  -6.7556677   -3.0642433   -1.1212637   -7.003946    -6.8115106
  -5.666922    -5.0050087   -5.398943    -0.59801424   0.30066684]",disco.00009.wav_segment0
disco,"[-57.755665   60.037594  -17.406282   28.985983    6.3731184   6.452463
  -5.20635    10.078518   -1.2569512  -1.8149918  -6.0956492  -4.3232856
  -0.6337133  -6.0003986  -5.896773   -4.618653   -4.433107   -5.5742073
  -2.4984581  -2.0999968]",disco.00009.wav_segment1
disco,"[-64.78689    63.60387   -15.195788   24.900322    5.918516    7.85254
  -4.910835    9.210804   -1.4445862  -1.2462424  -5.726126   -4.4277363
  -1.7850026  -6.636225   -5.7849092  -4.805908   -3.708431   -5.112017
  -1.834014   -0.8361722]",disco.00009.wav_segment2
disco,"[-12.160078    59.738743   -14.485845    27.872883    11.162121
  17.937147     6.3888254   10.333932     0.08879539  10.043447
   0.902868     3.0885823   -1.6329623    2.0859613    0.42176795
  -0.45045787  -1.2886224    4.7755933   -2.0529373   -0.9879011 ]",disco.00010.wav_segment0
disco,"[-6.0097055e+00  6.1308529e+01 -1.6711843e+01  2.7444910e+01
  6.2703094e+00  1.4654206e+01  3.9620848e+00  1.2367743e+01
 -1.9543953e-01  9.2410707e+00  4.3000464e+00  6.0790644e+00
 -2.1096935e+00  1.1323208e+00  1.2404454e+00 -3.2101836e-02
 -6.6189528e-01  4.2726765e+00 -2.2703996e+00  1.3622792e-01]",disco.00010.wav_segment1
disco,"[ -2.3880754   62.347504   -18.744928    26.992552     5.7155857
  15.411103     3.5148087   11.606656     1.0915227   10.217757
   4.3804364    5.931327    -1.809011     1.2529229    1.1620864
  -0.8690448   -0.27871484   4.2563267   -1.2103767   -0.9445721 ]",disco.00010.wav_segment2
disco,"[-39.617184    61.043297     5.6960397    9.311144     6.142393
  11.070282     4.962163    15.908081     0.533397     8.614236
  -3.2785635   -8.496087    -3.646508    -0.12860717   3.3342042
  -1.6132262   -4.646562    -9.11005    -12.127416    -7.621316  ]",disco.00011.wav_segment0
disco,"[-45.690018    64.46378     10.400107    14.698942     4.196361
   7.530817     5.972143    16.035473     1.6931212    8.876724
  -3.8988328   -8.394038    -4.5360565   -3.5888011    0.18102469
  -1.7691704   -3.6362896   -8.921736   -11.8843155   -6.707446  ]",disco.00011.wav_segment1
disco,"[-38.826565    62.921436     5.921014    12.371084     8.749853
   9.183297    -1.6922503    9.652972    -1.7311002    6.722464
  -0.87925786  -4.710447    -1.5062379   -1.987493    -1.9255031
  -6.151747    -8.325741    -9.399829    -7.974531    -3.5677173 ]",disco.00011.wav_segment2
disco,"[-61.044346    67.43874    -16.369684    21.51113     15.68278
  13.579594     2.2190905   10.9242735   -0.34927842  12.883037
  -0.4508497    2.7843037   -0.07016013   1.3469818    0.61236924
   3.0635028    4.6928387    5.4163566    1.564678     1.8048697 ]",disco.00012.wav_segment0
disco,"[-53.874847    69.79022    -14.6689      25.571602    14.235551
  11.312438     0.14253351  12.180235    -1.0710273   12.880792
  -0.6118579    2.6838152    2.0084357    1.6109327    1.1240491
   1.1459423    1.4096328    2.8147895   -0.15911037   2.0949154 ]",disco.00012.wav_segment1
disco,"[-58.439983    67.97613    -14.679001    23.113607    14.650164
  14.596582     4.248849    15.283826     1.6266888   12.566996
   1.1742077    4.6553545    0.53449214   0.21013851  -0.08199542
   4.6951737    2.6025736    3.7918584    0.19983278   1.9753338 ]",disco.00012.wav_segment2
disco,"[-48.56839    52.511528   26.890965   36.396404    2.9762614   4.3246207
  -3.0819666   2.3114607  -1.0102115   1.0755017   1.0844766   1.3630731
  -0.7497124  -5.6002054  -4.4673753  -8.250489   -5.4180865  -3.6994221
  -6.8846183  -1.7452784]",disco.00013.wav_segment0
disco,"[-44.527634    56.703987    24.154541    31.949877     4.2853003
   0.63662726  -2.541005     5.1984572    4.911961     5.761139
  -1.4764245   -3.5657904   -3.949386    -3.476193    -2.518781
  -6.5978       0.25766408  -2.9252062   -8.2061615   -5.654724  ]",disco.00013.wav_segment1
disco,"[-27.329437    59.405262    20.003424    27.434324     0.08774845
   2.7648468   -1.8062515    1.7450953    1.7318892    3.2241096
   0.411096    -2.3212938   -2.6398048   -6.1099563   -4.009231
  -8.656215    -3.9423964   -1.7215434   -7.377967    -3.4611425 ]",disco.00013.wav_segment2
disco,"[-28.55923     60.804325     0.7690393   26.072222    -0.40904266
   6.2789807    2.2811463    6.4570823   -0.14611264   9.975371
  -5.341229     1.5134822   -3.4784482   -1.2973262   -1.8915633
  -1.1046644   -6.3614097   -3.0200584   -4.3011804   -0.7138608 ]",disco.00014.wav_segment0
disco,"[-21.878042    60.866352    -0.87095     23.518723     1.1587516
   7.070723     4.30166      5.8630853   -1.1476061    9.06028
  -5.2989464   -0.22444853  -0.53917974   0.73346764   0.09269328
  -2.2644904   -8.351878    -4.739818    -3.2490592    0.6573617 ]",disco.00014.wav_segment1
disco,"[-64.93132   107.09284    39.770245    3.6182837  -5.0583053   4.4883804
  13.2564125   4.0100794 -10.655301   -8.296711   -5.962787   -8.522607
  -7.8083706  -6.380449   -7.0923405  -2.722897   -5.1963067   1.6123244
  -0.4483108  -7.580073 ]",disco.00015.wav_segment0
disco,"[-42.380863   105.99902     16.628885    13.565557     8.645877
  -9.691853     1.3959713    0.51070297  -8.766025     3.8712592
   1.1424726   -1.6851153    1.8704156   -2.2688239   -1.8088688
   0.3613214    1.6567097    1.2220951    4.809839    -2.2006927 ]",disco.00015.wav_segment1
disco,"[-33.276207    98.13405     10.005764    10.56569      3.2559307
  -9.202752    -0.2517434   -1.6687105   -8.824865     1.2309458
   2.235944    -5.556177     0.68209654  -2.297929    -4.0285125
   2.1320238   -3.9048831   -1.1764314    3.2345047   -0.83547515]",disco.00015.wav_segment2
disco,"[-3.1842314e+01  8.1139122e+01 -3.4504149e+00  3.1804012e+01
  8.1121798e+00  4.7991714e+00  7.2609462e-02  1.0859124e+01
 -7.4812096e-01  7.9024773e+00  2.7072754e+00  4.2741289e+00
  2.2624233e+00  3.7924228e+00 -3.6089518e+00 -2.0737119e-01
 -4.2858238e+00  4.0152282e-01 -3.8562860e+00 -6.9632536e-01]",disco.00016.wav_segment0
disco,"[-4.1570496e+01  8.6332222e+01 -2.2406335e+00  3.3100765e+01
  9.2780724e+00  4.3035460e+00 -7.4851942e-01  1.2366547e+01
 -3.7355006e+00  7.2441769e+00 -4.6042117e-01  2.0096099e+00
  1.9623412e+00  2.9284782e+00 -2.8074698e+00  1.9289491e+00
 -3.0476091e+00  3.7796624e-02 -2.9021859e+00 -9.6624565e-01]",disco.00016.wav_segment1
disco,"[-34.79917     83.61632     -2.4458125   32.366875    10.24354
   3.3331618    0.78289896  10.156769    -4.173481     8.605746
  -0.37958062   4.675255     7.0331736    5.501903    -3.5619586
  -1.4579407   -4.221204    -1.9777161   -3.4957943   -0.63219464]",disco.00016.wav_segment2
disco,"[-106.28319     92.45687      8.495209    15.906608     7.60312
   -1.257821    -2.3988419   -2.858689   -10.856211    -3.6409853
   -4.5113597   -8.976137    -5.751053    -2.9181342   -1.7151167
   -4.635327    -4.410717    -4.6259995   -3.240218    -2.8675878]",disco.00017.wav_segment0
disco,"[-79.31467     85.88104     -0.35896447  14.31073      4.5659447
  -3.3765178   -2.834298    -2.6872954   -8.345558    -3.6707282
  -4.8361845   -3.3123593   -3.6587348   -3.954382    -2.4661624
  -7.9690833   -4.6135864   -1.6907283   -1.9488463   -2.6355875 ]",disco.00017.wav_segment1
disco,"[-1.0890168e+02  9.8960663e+01 -1.0397258e-01  2.7864239e+01
 -1.4481487e+00 -6.5654087e-01  1.3978533e-01 -3.8967118e+00
 -7.9972234e+00 -4.8667436e+00 -6.2378540e+00 -4.1325269e+00
 -3.2379198e+00 -4.4076476e+00 -9.2679346e-01 -4.1114035e+00
 -5.0058184e+00 -1.7837811e+00 -3.5804659e-01 -3.7887871e+00]",disco.00017.wav_segment2
disco,"[-9.0073212e+01  6.8082214e+01  1.6505247e+01  1.6274818e+00
  8.1087103e+00  1.4555705e+01  3.1581681e+00  3.3193414e+00
 -5.9157352e+00  8.8907108e+00  6.2776290e-02  3.9707022e+00
  5.9673893e-01  2.9681304e+00  1.6391370e-01  1.0915690e-01
 -5.5297238e-01  2.4396477e+00  8.2237691e-01 -1.3741441e+00]",disco.00018.wav_segment0
disco,"[-73.46678    76.54153    13.009484    2.9230745   5.3504     10.35995
   4.746688   -2.212601   -8.131547   10.472722   -3.0607193   2.7554572
  -3.0241218   1.4304516  -1.5153652  -2.3902183   1.7777961   3.8418875
   4.900273    5.350558 ]",disco.00018.wav_segment1
disco,"[-55.908188    70.65197      6.661019    -0.3261256    0.07467332
   7.6002626    3.7629247    1.6985546   -3.94694      7.686069
  -4.116248     3.9258854    2.034923     4.9966097    1.1349806
   3.356302     2.0237706   -1.7603678    1.2021989    1.8139511 ]",disco.00018.wav_segment2
disco,"[-161.4408      129.08633     -13.22654      19.624773     32.361496
   13.666752      1.1007996     8.557484      3.9825091     6.877495
    0.99639285   -1.0167555    -0.1658574    -2.969956      0.21119599
   -3.031608     -3.943616     -1.174352     -1.5172142    -2.9918284 ]",disco.00019.wav_segment0
disco,"[-70.10071    100.81124    -35.654755    14.428325    14.45658
  12.589152     4.6471515    5.596102     5.451555     8.291035
   0.5470289   -0.12114587   1.5548323   -1.3505796    0.7861573
   1.864296    -4.851907    -3.2020767   -4.8791056   -6.4052444 ]",disco.00019.wav_segment1
disco,"[-54.2052      98.544044   -41.93079     15.28788     13.131999
   9.769252     4.644167     4.4547315    6.1159844   10.724147
  -0.51687497   2.2776937    0.26396897  -1.0323263    1.9679508
   0.9965326   -2.1861815   -2.0134966   -4.4856114   -3.8407304 ]",disco.00019.wav_segment2
disco,"[-106.77206    103.504776   -12.001646    40.020737    -7.255774
   15.621505    -7.9521766    6.1763296   -4.609207     1.4976178
  -11.543703     1.0823035   -3.0379438    2.842327    -0.1791139
   -3.280888    -5.5647917   -7.8324285  -10.603681    -2.0819426]",disco.00020.wav_segment0
disco,"[-91.07419    95.127754  -11.8777895  36.345917  -11.740699   18.01587
  -7.3086777   7.9725857  -3.4863071   2.6544435 -11.243082   -0.9060179
  -1.7147173   3.777191   -1.1602461  -2.9739819  -4.5374804  -7.6838217
 -10.529878   -3.1105464]",disco.00020.wav_segment1
disco,"[-114.27407     118.96412     -19.130161     33.828037    -12.043952
   16.755133     -5.183485     10.298748     -5.219339     -1.1455021
   -7.1850357     0.9784396    -0.38045266    2.3073373    -1.3383067
   -2.8833642    -3.2578998    -4.0244713    -4.2631207    -3.0896778 ]",disco.00020.wav_segment2
disco,"[-1.27435036e+02  7.98158417e+01  1.33917694e+01  2.34629893e+00
  9.99423790e+00  1.13861668e+00  1.86476851e+00  2.57248139e+00
 -3.11717987e+00  3.43276739e+00 -5.46645594e+00 -5.35757780e+00
 -2.60803246e+00  5.90722263e-02  2.19943929e+00 -9.04861212e-01
 -8.39022350e+00 -9.23440933e+00 -5.45140409e+00 -2.38102818e+00]",disco.00021.wav_segment0
disco,"[-113.706894     66.00387      44.86921      17.683893     16.155695
    7.2825847     1.6093696     7.6145797     1.7881393     2.5521948
    1.9200414     1.8614112    -1.3231857    -0.74086547   -5.1997714
    0.29789412   -2.5803914    -1.9089117    -2.929068     -4.396188  ]",disco.00021.wav_segment1
disco,"[-104.41061      65.54607      35.499683     13.501376     13.039887
    3.1935933     2.0071583     4.742078     -1.7565199     5.796699
   -0.32745326    1.4350106     0.70986193    0.26886794   -3.4510508
   -6.3064427    -8.19258      -4.7526994    -6.584449     -4.7793093 ]",disco.00021.wav_segment2
disco,"[-85.86436    46.06406    19.484648   35.711033   13.775892    5.7477794
   6.7563176   1.1509752  -2.033492    1.0454358  -0.842066   -0.6789994
  -3.5403388  -3.2238705  -4.570344   -3.5009243  -4.6426744  -1.9483593
  -1.7826688  -1.5794213]",disco.00022.wav_segment0
disco,"[-65.65398     45.48368     22.268816    27.8754       7.8742046
   1.6867892    6.073187     1.4670442   -3.1089752    0.90037674
  -0.3526624   -1.9928902   -3.675906    -3.7364416   -5.4729424
  -2.613214    -3.917173    -3.218679    -0.8353986   -0.58675855]",disco.00022.wav_segment1
disco,"[-64.54295     49.19692     21.308521    26.315931     6.8840966
  -0.18033977  11.893364     4.9030924   -1.3388627   -0.6074712
   0.47987115  -2.0130444   -3.6188478   -4.4894605   -5.82899
  -2.6687605   -0.14648579  -0.20053084   0.49460745  -0.8064791 ]",disco.00022.wav_segment2
disco,"[-41.503113   64.0167      3.341508   19.604164    5.4466095   1.1974044
  -0.8141729   1.1482533  -4.4691596   4.626109   -7.0364933  -5.198999
  -1.5407624  -1.1774195  -3.897309   -2.6057398   0.4800223   5.0212975
   5.591715    6.2692256]",disco.00023.wav_segment0
disco,"[-29.291628   58.777843    2.9894867  19.56925     3.602364    0.7482612
  -2.054173    1.0556684  -4.5812287   3.839833   -5.6490226  -4.5437136
  -2.6610246  -1.8832458  -2.9971557  -1.9834434   1.4692276   4.79616
   6.040699    7.019962 ]",disco.00023.wav_segment1
disco,"[-26.005856    57.49353      3.8212097   17.669996     3.8932657
   0.11292651  -3.202669     1.8023778   -4.8499       2.9550192
  -7.498423    -4.904109    -2.787563    -1.933602    -3.5615602
  -3.4673274    1.0848262    2.225408     2.518423     4.286367  ]",disco.00023.wav_segment2
disco,"[-82.54017     89.56618    -14.53561      0.26416728  10.349785
   0.6865147    1.7711451    5.6568418   -2.4341948    2.419907
  -1.7962468   -6.2802052   -5.1577516   -0.98733133  -3.9008033
  -3.5998025    2.4091194    3.374659     1.8461369    5.5784836 ]",disco.00024.wav_segment0
disco,"[-63.53592     78.17898    -16.086246    -0.11168173   5.1747327
   1.7994967    0.6948174    4.2801986   -1.5038       4.142677
  -1.8086321   -8.753662    -5.7302136   -0.6610651   -4.099526
  -2.77725      3.1687171    4.784718     3.9753628    2.9365375 ]",disco.00024.wav_segment1
disco,"[-6.2842926e+01  8.1518211e+01 -1.9135702e+01  1.7600471e-01
  6.7364507e+00 -1.6063985e-01  1.5627866e+00  4.1512284e+00
 -2.9349497e-01  3.4468672e+00 -5.0142837e+00 -9.5877886e+00
 -6.3848891e+00  8.9026022e-01 -1.5622724e+00  7.9953593e-01
  6.6301651e+00  2.8334808e+00 -7.1972877e-02  2.3196342e+00]",disco.00024.wav_segment2
disco,"[-131.06926      92.656235     -6.4066305    14.660326      1.0894411
   -1.8540895    -0.3301214    -5.6278853    -4.6697197     0.2532971
   -4.87603      -0.42604855   -2.2936969    -1.3968433    -2.729993
   -3.192493     -3.8397253    -2.0801609    -2.8086975    -3.4082139 ]",disco.00025.wav_segment0
disco,"[-1.27174156e+02  9.37306900e+01 -1.15867872e+01  1.17678175e+01
 -8.99309814e-01 -3.08980179e+00 -6.96412176e-02 -4.39872789e+00
 -4.36751366e+00  1.99472308e-01 -6.56511831e+00 -3.85324907e+00
 -3.40361142e+00 -4.89472389e+00 -6.11322021e+00 -5.36706018e+00
 -6.17552900e+00 -3.72998452e+00 -2.72111106e+00 -2.45404625e+00]",disco.00025.wav_segment1
disco,"[-1.14467155e+02  8.41683121e+01 -1.59557304e+01  6.34274054e+00
 -3.63266325e+00 -6.33468342e+00 -2.18475294e+00 -1.49311447e+00
 -2.10267615e+00 -1.26514435e+00 -6.04161739e+00 -6.03442669e+00
 -8.17797947e+00 -7.36092520e+00 -7.61430311e+00 -7.01256371e+00
 -3.79667664e+00  3.82890046e-01  1.56853044e+00 -1.94549020e-02]",disco.00025.wav_segment2
disco,"[-81.382195    71.094795    14.252082    21.937576    12.800848
  10.429452     2.4974294    5.676215     3.876945     7.407756
  -4.1509914   -0.28927132  -1.1777159    1.3854935    0.64218515
  -0.1459677    3.840653     2.1907923    1.7089245    0.35190895]",disco.00026.wav_segment0
disco,"[-64.91956     64.52068     12.018951    21.554268     9.105173
   6.891185     1.5795709    3.4802969    0.89193285   5.9101415
  -2.9746006    1.3246521   -0.14963268   0.4779164    0.12697594
  -1.1529344    3.2471454    1.4539559    3.003512     3.1533108 ]",disco.00026.wav_segment1
disco,"[-58.055153    63.505947     9.35597     22.490997     7.3577766
   2.752569     0.7764138    2.3443577   -1.8750837    1.0068971
  -5.4816604   -1.1891078   -2.334322    -1.583993    -4.139846
  -4.86358      0.62001723   0.52590257   1.8153777    3.2130055 ]",disco.00026.wav_segment2
disco,"[-186.84697      53.974823     30.265743     30.92296      31.084755
   20.342451      7.9471264     9.899317      9.225212      8.123557
    6.78371       4.81372       7.3749886     3.6378794     5.700678
    3.1092675    -0.19196998    3.2752717     0.9412975    -5.237331  ]",disco.00027.wav_segment0
disco,"[-163.66156      55.328434     30.208033     32.444424     26.514809
   17.457651      9.865709      7.8249993     2.969853      6.701036
    5.8455853     3.273786      9.570288      1.8155794     3.449373
    6.380117      0.2820223    -0.24242619   -0.25637513   -5.5449815 ]",disco.00027.wav_segment1
disco,"[-116.56558      72.46349       9.0720825    30.157877     17.492895
   12.938702     10.593595      7.6679053     3.773742      4.93209
    4.702464      3.6931164     5.6705        1.0058085     4.142142
    3.5369449    -0.19847712   -0.33769974   -2.1332843    -3.5412598 ]",disco.00027.wav_segment2
disco,"[-22.780252    54.4723       8.410882     7.603347    18.329596
  11.737517     3.8256695    6.96931      0.25256965   2.399673
   1.7811979   -1.5177313   -5.773546     3.8142684    0.9143637
   1.9875443   -0.72963774  -1.509886    -0.57697046  -1.2441691 ]",disco.00028.wav_segment0
disco,"[-15.050503    50.98683      4.928165     6.153294    18.488037
   9.480331     4.4618144    6.445192    -0.8646753    2.2802343
   4.903209    -0.67787313  -7.2207217    2.5508466    0.96143097
   3.0280445   -0.31938103  -0.18523972   0.87193817  -1.1813587 ]",disco.00028.wav_segment1
disco,"[-23.724115    55.75504      4.582458    16.705399    14.365552
   7.393197     5.5586324    5.7616577   -0.38165566   0.53103745
   4.4232945   -0.0927472   -4.65292      0.61562765  -0.7977888
   3.17811     -0.56773764  -1.9324319    0.43319294  -1.4416927 ]",disco.00028.wav_segment2
disco,"[-69.50767     72.75824     -8.600935     4.5167675    5.4859858
   3.3673863   13.353022    -1.5629092    1.0110492    3.367375
  -3.7302108   -1.8006568   -3.1270792   -8.113131    -3.9410808
  -6.6012406   -1.4424222   -3.983092     0.10370942  -0.22418192]",disco.00029.wav_segment0
disco,"[-55.266026    65.826996    -5.7600245    2.403024     5.5430098
   1.9737767   13.262979    -1.9816437    2.6617758    4.7775674
  -3.978459     1.1649647   -2.0652747   -9.17945     -5.2721777
  -5.8301215    0.80172133  -1.2154217    5.0532203    0.9762865 ]",disco.00029.wav_segment1
disco,"[-52.35981     68.158844   -10.958425     3.885268     4.164606
   4.492144    13.969447    -0.55769056   1.3296081    2.9835525
  -3.4331465   -0.30166075  -3.301649    -9.119799    -4.260267
  -6.8364825    1.9866896   -1.6424875    3.7565818   -0.83001065]",disco.00029.wav_segment2
disco,"[-33.990143    63.83262      1.7088314   16.195772    11.148764
   9.354433     5.232082     6.5448647   -0.37546888  -1.0585066
   2.562943    -1.740062    -2.2107978   -2.5475616   -7.1572785
  -4.760802    -4.6970305   -5.2026596   -3.8976052   -5.160932  ]",disco.00030.wav_segment0
disco,"[-52.316677   65.250244    5.572582   17.559677   16.33178     9.109852
   4.2254033   3.4399533  -1.3058033   1.6650716   4.435605   -2.2227948
  -2.514118   -3.1488955  -4.642305   -3.435037   -3.3301785  -5.395403
  -4.513112   -5.646913 ]",disco.00030.wav_segment1
disco,"[-3.6048424e+01  6.2793739e+01  7.4921637e+00  1.5362294e+01
  8.8701992e+00  9.5600309e+00  4.1397562e+00  5.5897169e+00
 -4.9451645e-02 -7.9411221e-01  1.8287703e+00 -4.6898288e-01
 -5.5081481e-01 -1.0613409e+00 -6.5455327e+00 -5.9711790e+00
 -6.1812611e+00 -6.6726537e+00 -3.6382866e+00 -5.2585955e+00]",disco.00030.wav_segment2
disco,"[-76.21912     53.68933    -15.044666    11.712711     1.8106141
   2.1321616    1.3475462   -7.98451     -5.7276807   -0.987895
  -5.6011534   -9.573509    -0.7363798   -2.030365    -8.810901
   0.5110882   -4.930466    -6.382339     0.24616987   1.0818347 ]",disco.00031.wav_segment0
disco,"[-62.366444    57.62141    -10.116168    19.819187    11.66133
  13.793498     3.5954936   -0.98449737   2.081813     0.89993703
  -6.4053307   -0.3693762   -5.195361    -1.0159878   -0.40404785
  -1.7927474   -4.6211867   -2.5887766   -3.5247111   -1.7450163 ]",disco.00031.wav_segment1
disco,"[-61.160694    63.68952      0.6037864   14.916763     3.2070053
   7.1687374    7.2290874   -1.8011552   -0.34120926   4.886422
  -4.4543695   -1.2696706   -3.805146    -0.9739787   -1.0821669
  -2.2781591   -3.5802248   -1.9711503   -3.0009685   -0.27981654]",disco.00031.wav_segment2
disco,"[-112.66392      89.863686    -21.006739      4.379466      7.433099
   13.15309      -1.9024947     2.752776     -4.0724816     2.8724017
   -1.3036846    -0.25616932   -1.4855709    -4.932632     -4.1929092
   -2.3987825    -3.6140194     2.4664614    -0.23509298   -5.077529  ]",disco.00032.wav_segment0
disco,"[-121.79021      85.14944     -28.871977      8.278465     10.158362
   10.792282     -1.5344895    -2.7308216    -3.3849869     2.5780246
   -0.13247804   -2.0125766    -4.736499     -6.4091597    -0.9591427
    1.0279062    -0.18781246    6.766143     -0.89317024   -6.0727572 ]",disco.00032.wav_segment1
disco,"[-135.51141      86.02219     -17.624075      8.118101      7.7954974
   14.043205      0.8459548    -2.4634447    -2.2904289     2.4355457
   -0.9411974     0.9954903    -5.3064356    -5.6151614    -0.33538705
    1.7804357     0.6200936     4.2324314    -1.8173995    -4.5994163 ]",disco.00032.wav_segment2
disco,"[-75.2531     92.05465    -5.79129    40.48382     8.600237    9.8509655
  -3.308975   13.777179   -1.2738997   9.598293    0.6540163   5.2549767
   2.7821991   6.397224   -2.847487    2.9341161   4.465665    3.9701438
   1.4086069   4.7987056]",disco.00033.wav_segment0
disco,"[-4.6676182e+01  8.5918854e+01 -1.3049939e+01  3.9270367e+01
 -2.4050117e-02  8.4083691e+00 -1.8654715e+00  7.7600121e+00
 -1.7530727e+00  1.0598259e+01  6.6286411e+00  1.2218984e+01
  2.0370743e+00  4.3935227e+00  2.2171105e-01  3.9645696e+00
 -1.7626531e+00 -2.9285352e+00 -4.2196898e+00  2.6468759e+00]",disco.00033.wav_segment1
disco,"[-51.579494    81.69321    -16.49933     36.545383    -1.4627216
   8.200703     1.3279966    8.21541     -1.9267856    9.317864
   1.7454487    5.1011667    0.35602733   6.1922774    0.51199853
   3.4436734   -2.2822595   -3.893808    -5.0883126   -2.4766102 ]",disco.00033.wav_segment2
disco,"[-90.57454     45.40973     24.977713    18.868896     9.293192
   5.4148374   -3.7254846    0.39274538  -3.1648767    1.3010396
  -8.660658    -3.8511648  -10.546363    -6.9582524   -3.8995125
  -3.074813    -0.4659064    1.7027043   -0.7492488    4.457787  ]",disco.00034.wav_segment0
disco,"[-42.93325     58.806786    11.891658     7.441703     0.9474432
   8.791105     1.3778187    0.367743    -1.6126424    3.098578
  -9.2762985   -4.5212717   -9.269014    -4.2411046   -1.1829641
  -1.6677738   -0.58522284   0.59275806  -0.45582387   1.8554022 ]",disco.00034.wav_segment1
disco,"[-63.941837    54.387943    12.867       11.264415     6.46355
  10.878371     0.51926     -2.6075468   -7.4572897   -2.3576047
  -5.458964     2.6404834   -1.9500467   -4.617573    -4.03962
  -8.265439    -6.5545015   -0.11470446   0.26046982   2.4738572 ]",disco.00034.wav_segment2
disco,"[-51.093586    51.123005    12.805796    10.726304    16.537115
   6.1964135    3.074201     3.4083102   -7.0813947   -0.36101472
   6.0318036   -1.6079122   -7.2180037   -4.1194963   -6.618848
  -4.8853474   -1.7030219   -0.84423816  -3.2948163   -2.991872  ]",disco.00035.wav_segment0
disco,"[-57.91034     55.77153     11.921036     7.163746     9.002899
   7.411527     6.6001215    4.6666193   -5.2830763    0.9994174
   2.059348    -1.0783755   -3.4296694   -4.8908243   -7.605342
  -4.6395965   -2.9715364   -3.5335786   -2.0972137   -0.37645486]",disco.00035.wav_segment1
disco,"[-46.526226   60.194878    9.497827    4.578191   10.43503     5.2124076
   3.4298546   4.9301524  -5.4110937   1.0532832   2.6902733  -4.461043
  -6.787128   -4.511085   -6.77665    -3.218667   -0.5432609  -2.0319078
  -2.0219686  -1.2187532]",disco.00035.wav_segment2
disco,"[-3.0092300e+01  6.1776218e+01  1.4852577e+01  1.5966538e+01
  3.1217356e+00  1.2518571e+01  2.3802221e+00  4.5905066e+00
  2.9028907e-01  5.6790051e+00  2.4735751e+00  4.8629513e-01
 -2.9589891e+00 -3.2894795e+00 -8.1181729e-01 -3.5853766e-02
 -6.8128759e-01 -9.5422375e-01 -3.2501466e+00 -3.5509763e+00]",disco.00036.wav_segment0
